transaction_id,transaction_date,transaction_time,transaction_amount,transaction_category,customer_location,merchant_name,merchant_location,transaction_mode,amount_paid,previous_transactions_count,merchant_category,credit_card_id,status
5157,2024-10-16,19:37:43,4378.43,Furniture,Hyderabad,More,Pune,Online,4378.43,3,Retail,2839,Pending
5158,2024-10-16,15:49:39,2088.29,Healthcare,Mumbai,Metro,Delhi,POS,2088.29,18,Electronics,1749,Success
5159,2024-10-16,2:48:13,1380.61,Electronics,Kolkata,More,Delhi,POS,1380.61,12,Electronics,680,Failed
5160,2024-10-16,3:20:22,3248.73,Groceries,Delhi,More,Kolkata,POS,3248.73,19,Grocery,2466,Success
5161,2024-10-16,11:06:51,657.94,Clothing,Chennai,More,Hyderabad,POS,657.94,8,Grocery,1774,Success
5162,2024-10-16,3:46:47,3664.42,Groceries,Bangalore,More,Bangalore,POS,3664.42,5,Apparel,3138,Pending
5163,2024-10-16,17:52:12,3783.11,Furniture,Kolkata,More,Kolkata,POS,3783.11,1,Grocery,1766,Success
5164,2024-10-16,8:35:40,1983.79,Clothing,Mumbai,D Mart,Delhi,Online,1983.79,20,Furniture,1281,Pending
5165,2024-10-16,8:41:47,2903.33,Healthcare,Hyderabad,More,Hyderabad,ATM,2903.33,12,Retail,3130,Failed
5166,2024-10-16,10:37:03,3631.38,Furniture,Chennai,More,Chennai,ATM,3631.38,19,Furniture,912,Pending
5167,2024-10-16,0:54:26,1477.96,Healthcare,Mumbai,Spencer's,Kolkata,Online,1477.96,19,Electronics,2824,Pending
5168,2024-10-16,14:25:29,4865.15,Furniture,Bangalore,Reliance Fresh,Mumbai,Online,4865.15,8,Retail,2840,Pending
5169,2024-10-16,14:59:50,3631.71,Groceries,Mumbai,More,Bangalore,Online,3631.71,12,Electronics,1625,Success
5170,2024-10-16,0:44:33,2724.98,Clothing,Hyderabad,Metro,Delhi,POS,2724.98,7,Electronics,1048,Success
5171,2024-10-16,0:41:57,1412.15,Furniture,Mumbai,Metro,Hyderabad,ATM,1412.15,20,Apparel,852,Failed
5172,2024-10-16,18:47:18,4832.57,Healthcare,Chennai,V-Mart,Bangalore,ATM,4832.57,9,Grocery,3176,Success
5173,2024-10-16,6:11:29,900.02,Electronics,Mumbai,More,Kolkata,ATM,900.02,13,Electronics,2121,Success
5174,2024-10-16,18:55:39,1871.13,Healthcare,Bangalore,Croma,Delhi,ATM,1871.13,13,Electronics,1705,Pending
5175,2024-10-16,14:27:36,4056.98,Electronics,Mumbai,D Mart,Bangalore,POS,4056.98,15,Apparel,2042,Success
5176,2024-10-16,12:22:15,3483.56,Electronics,Kolkata,More,Kolkata,Online,3483.56,15,Electronics,1059,Pending
5177,2024-10-16,1:11:12,2364.58,Healthcare,Kolkata,More,Hyderabad,POS,2364.58,18,Apparel,2673,Pending
5178,2024-10-16,13:05:45,2531.14,Electronics,Bangalore,D Mart,Bangalore,Online,2531.14,9,Grocery,3154,Success
5179,2024-10-16,10:11:16,949.22,Healthcare,Bangalore,More,Delhi,ATM,949.22,4,Grocery,2745,Failed
5180,2024-10-16,19:01:49,3682.41,Healthcare,Chennai,More,Chennai,Online,3682.41,1,Furniture,2763,Pending
5181,2024-10-16,8:33:11,983.69,Groceries,Kolkata,D Mart,Mumbai,ATM,983.69,19,Furniture,2302,Pending
5182,2024-10-16,9:28:04,1019.46,Groceries,Pune,More,Kolkata,Online,1019.46,10,Retail,2771,Failed
5183,2024-10-16,22:03:46,4044.01,Healthcare,Bangalore,More,Kolkata,Online,4044.01,8,Electronics,894,Failed
5184,2024-10-16,23:04:54,3331.61,Electronics,Hyderabad,More,Delhi,POS,3331.61,9,Retail,1998,Success
5185,2024-10-16,21:58:36,1272.92,Furniture,Bangalore,HyperCity,Delhi,POS,1272.92,9,Grocery,2848,Pending
5186,2024-10-16,9:19:05,3087.01,Electronics,Bangalore,Easy Day,Delhi,ATM,3087.01,13,Retail,1913,Failed
5187,2024-10-16,19:15:57,1069.22,Groceries,Hyderabad,More,Chennai,POS,1069.22,9,Grocery,2338,Failed
5188,2024-10-16,22:44:43,3527.13,Healthcare,Kolkata,D Mart,Hyderabad,ATM,3527.13,11,Grocery,933,Failed
5189,2024-10-16,1:17:48,4070.7,Furniture,Hyderabad,More,Mumbai,ATM,4070.7,4,Furniture,2322,Pending
5190,2024-10-16,2:18:20,2970.17,Electronics,Delhi,Reliance Fresh,Pune,POS,2970.17,13,Retail,2123,Failed
5191,2024-10-16,16:08:16,4476.75,Healthcare,Mumbai,Croma,Pune,POS,4476.75,1,Grocery,591,Success
5192,2024-10-16,1:43:50,3235.91,Furniture,Hyderabad,More,Hyderabad,POS,3235.91,8,Electronics,1875,Success
5193,2024-10-16,11:04:17,4239.58,Clothing,Hyderabad,More,Mumbai,POS,4239.58,11,Grocery,3111,Success
5194,2024-10-16,11:39:23,1027.84,Groceries,Delhi,More,Delhi,Online,1027.84,16,Furniture,3087,Failed
5195,2024-10-16,12:22:37,507.67,Furniture,Mumbai,Easy Day,Kolkata,Online,507.67,15,Apparel,1863,Failed
5196,2024-10-16,11:10:36,2976.53,Electronics,Pune,V-Mart,Delhi,POS,2976.53,3,Apparel,2536,Success
5197,2024-10-16,17:38:10,659.66,Groceries,Bangalore,Spencer's,Delhi,Online,659.66,1,Retail,2205,Success
5198,2024-10-16,10:46:59,4662.32,Electronics,Bangalore,HyperCity,Hyderabad,POS,4662.32,9,Apparel,886,Failed
5199,2024-10-16,12:35:00,4622.91,Groceries,Delhi,More,Mumbai,Online,4622.91,12,Retail,969,Pending
5200,2024-10-16,14:39:44,2365.54,Electronics,Hyderabad,More,Hyderabad,ATM,2365.54,10,Grocery,2913,Success
5201,2024-10-16,21:56:25,2355.14,Furniture,Delhi,More,Bangalore,POS,2355.14,7,Retail,2634,Pending
5202,2024-10-16,16:32:12,4462.31,Healthcare,Mumbai,Reliance Fresh,Kolkata,ATM,4462.31,10,Furniture,2815,Success
5203,2024-10-16,4:22:50,1610.44,Clothing,Pune,Big Bazaar,Kolkata,POS,1610.44,7,Apparel,3102,Failed
5204,2024-10-16,13:42:57,2732.63,Electronics,Chennai,More,Chennai,ATM,2732.63,7,Electronics,1792,Success
5205,2024-10-16,15:39:44,3861,Clothing,Bangalore,More,Delhi,ATM,3861,5,Grocery,2033,Success
5206,2024-10-16,13:46:56,4466.09,Electronics,Pune,HyperCity,Hyderabad,ATM,4466.09,11,Grocery,2254,Pending
5207,2024-10-16,2:14:02,3180.14,Healthcare,Hyderabad,More,Kolkata,POS,3180.14,20,Apparel,2154,Failed
5208,2024-10-16,15:43:31,4880.85,Furniture,Bangalore,Croma,Delhi,ATM,4880.85,8,Electronics,2156,Success
5209,2024-10-16,7:42:54,1036.78,Healthcare,Chennai,More,Kolkata,POS,1036.78,10,Retail,1774,Failed
5210,2024-10-16,18:55:08,1797.91,Electronics,Delhi,More,Bangalore,POS,1797.91,2,Grocery,1802,Failed
5211,2024-10-16,13:01:20,1675.8,Furniture,Hyderabad,HyperCity,Mumbai,POS,1675.8,11,Retail,2216,Success
5212,2024-10-16,16:32:12,2299.46,Electronics,Chennai,Metro,Delhi,ATM,2299.46,9,Furniture,782,Success
5213,2024-10-16,14:29:57,1637.11,Groceries,Kolkata,D Mart,Delhi,POS,1637.11,20,Apparel,2396,Success
5214,2024-10-17,21:13:37,4195.1,Furniture,Bangalore,D Mart,Chennai,Online,4195.1,3,Grocery,2837,Failed
5215,2024-10-17,13:49:53,4762.43,Clothing,Kolkata,More,Bangalore,Online,4762.43,13,Apparel,2856,Failed
5216,2024-10-17,13:00:20,2793.52,Furniture,Hyderabad,Reliance Fresh,Chennai,ATM,2793.52,10,Apparel,2437,Failed
5217,2024-10-17,18:47:57,3333.1,Electronics,Chennai,More,Hyderabad,POS,3333.1,7,Retail,1596,Success
5218,2024-10-17,20:39:40,3609.14,Electronics,Delhi,Big Bazaar,Chennai,ATM,3609.14,18,Furniture,2734,Success
5219,2024-10-17,18:09:13,4153.03,Furniture,Mumbai,Metro,Kolkata,POS,4153.03,16,Retail,586,Pending
5220,2024-10-17,20:38:51,3050.03,Groceries,Bangalore,D Mart,Bangalore,ATM,3050.03,4,Furniture,2782,Failed
5221,2024-10-17,19:52:42,1038.33,Furniture,Bangalore,Croma,Mumbai,POS,1038.33,2,Grocery,1679,Pending
5222,2024-10-17,14:43:20,1774.23,Clothing,Kolkata,Reliance Fresh,Chennai,Online,1774.23,14,Furniture,1797,Success
5223,2024-10-17,10:28:02,4283.05,Healthcare,Chennai,More,Bangalore,ATM,4283.05,13,Retail,2798,Failed
5224,2024-10-17,2:21:49,4004.05,Groceries,Hyderabad,Metro,Chennai,Online,4004.05,12,Furniture,2112,Success
5225,2024-10-17,23:39:49,3292.92,Electronics,Delhi,HyperCity,Chennai,ATM,3292.92,20,Retail,1197,Pending
5226,2024-10-17,17:27:49,2771.06,Groceries,Chennai,Spencer's,Mumbai,Online,2771.06,2,Grocery,2245,Failed
5227,2024-10-17,19:23:44,3811.66,Furniture,Kolkata,D Mart,Mumbai,Online,3811.66,2,Grocery,2878,Failed
5228,2024-10-17,6:53:21,1456.57,Electronics,Delhi,D Mart,Kolkata,POS,1456.57,19,Electronics,2950,Pending
5229,2024-10-17,4:29:58,4424.73,Groceries,Kolkata,V-Mart,Hyderabad,ATM,4424.73,5,Retail,2686,Failed
5230,2024-10-17,21:44:57,1186.03,Electronics,Mumbai,More,Delhi,POS,1186.03,18,Grocery,2058,Success
5231,2024-10-17,21:43:08,1509.39,Healthcare,Hyderabad,Croma,Mumbai,Online,1509.39,4,Grocery,3094,Pending
5232,2024-10-17,8:49:23,3940.42,Healthcare,Hyderabad,HyperCity,Pune,ATM,3940.42,16,Grocery,3125,Pending
5233,2024-10-17,0:08:04,4206.68,Furniture,Hyderabad,Big Bazaar,Chennai,ATM,4206.68,15,Apparel,684,Failed
5234,2024-10-17,10:04:18,4739.84,Electronics,Delhi,D Mart,Mumbai,ATM,4739.84,18,Electronics,3031,Success
5235,2024-10-17,2:27:17,1086.06,Furniture,Pune,D Mart,Bangalore,Online,1086.06,10,Electronics,2128,Pending
5236,2024-10-17,14:19:25,1670.98,Healthcare,Chennai,Reliance Fresh,Chennai,POS,1670.98,7,Retail,1578,Failed
5237,2024-10-17,8:58:13,1198.51,Groceries,Chennai,HyperCity,Mumbai,POS,1198.51,18,Electronics,725,Pending
5238,2024-10-17,23:07:10,3264.82,Groceries,Hyderabad,Reliance Fresh,Kolkata,POS,3264.82,5,Retail,1582,Success
5239,2024-10-17,14:34:35,4293.34,Healthcare,Mumbai,V-Mart,Delhi,Online,4293.34,1,Furniture,2606,Failed
5240,2024-10-17,1:39:23,1569.27,Electronics,Hyderabad,More,Bangalore,Online,1569.27,19,Furniture,2152,Success
5241,2024-10-17,13:28:28,3896.59,Groceries,Kolkata,More,Hyderabad,POS,3896.59,8,Grocery,571,Success
5242,2024-10-17,0:27:17,3315.42,Groceries,Chennai,V-Mart,Hyderabad,POS,3315.42,2,Electronics,1909,Failed
5243,2024-10-17,18:34:17,1575.71,Electronics,Chennai,Reliance Fresh,Pune,ATM,1575.71,6,Furniture,2988,Pending
5244,2024-10-17,0:21:53,4490.76,Groceries,Delhi,More,Bangalore,ATM,4490.76,9,Retail,3195,Failed
5245,2024-10-17,3:01:18,889.11,Furniture,Hyderabad,Croma,Kolkata,POS,889.11,6,Electronics,1501,Success
5246,2024-10-17,13:38:46,2838.31,Healthcare,Pune,D Mart,Pune,Online,2838.31,14,Grocery,1937,Success
5247,2024-10-17,13:39:20,1582.37,Groceries,Delhi,Metro,Mumbai,ATM,1582.37,11,Apparel,2898,Pending
5248,2024-10-17,10:00:17,3491.29,Groceries,Mumbai,More,Chennai,POS,3491.29,6,Grocery,1986,Failed
5249,2024-10-17,6:14:35,4338.62,Clothing,Hyderabad,Spencer's,Mumbai,ATM,4338.62,11,Grocery,2481,Failed
5250,2024-10-17,9:07:03,4690.02,Healthcare,Delhi,More,Bangalore,Online,4690.02,14,Grocery,552,Failed
5251,2024-10-17,8:49:48,2718.81,Groceries,Pune,V-Mart,Chennai,POS,2718.81,9,Apparel,2309,Failed
5252,2024-10-17,13:47:16,4201.3,Clothing,Pune,More,Mumbai,Online,4201.3,6,Furniture,1466,Success
5253,2024-10-17,13:36:15,4065.37,Groceries,Pune,Easy Day,Delhi,ATM,4065.37,4,Electronics,2761,Pending
5254,2024-10-17,20:17:18,3975.65,Clothing,Kolkata,More,Pune,Online,3975.65,18,Electronics,1645,Pending
5255,2024-10-17,11:50:42,865.47,Groceries,Pune,More,Mumbai,POS,865.47,13,Retail,1688,Success
5256,2024-10-17,6:40:25,1360.94,Clothing,Delhi,Reliance Fresh,Kolkata,ATM,1360.94,13,Furniture,736,Success
5257,2024-10-17,20:27:52,2796.12,Groceries,Mumbai,D Mart,Mumbai,ATM,2796.12,4,Grocery,1656,Pending
5258,2024-10-17,21:49:53,1590.49,Furniture,Delhi,Big Bazaar,Chennai,POS,1590.49,13,Apparel,2547,Success
5259,2024-10-17,2:08:24,1142.87,Groceries,Chennai,Metro,Hyderabad,Online,1142.87,15,Furniture,2035,Pending
5260,2024-10-17,3:35:15,2996.38,Clothing,Pune,HyperCity,Hyderabad,ATM,2996.38,15,Retail,1708,Pending
5261,2024-10-17,21:37:43,845.21,Healthcare,Delhi,More,Delhi,POS,845.21,16,Apparel,1717,Pending
5262,2024-10-17,18:51:30,705.66,Groceries,Mumbai,More,Chennai,Online,705.66,1,Furniture,3053,Success
5263,2024-10-17,21:50:35,1331.41,Healthcare,Delhi,More,Delhi,Online,1331.41,3,Electronics,2867,Pending
5264,2024-10-17,6:33:29,1277.15,Groceries,Pune,Croma,Kolkata,Online,1277.15,1,Electronics,3004,Failed
5265,2024-10-17,9:42:47,1891.1,Healthcare,Chennai,More,Kolkata,ATM,1891.1,10,Grocery,2277,Failed
5266,2024-10-17,18:02:52,3031.8,Electronics,Bangalore,More,Pune,Online,3031.8,1,Retail,3152,Pending
5267,2024-10-17,15:49:47,2532.17,Healthcare,Kolkata,D Mart,Delhi,Online,2532.17,9,Electronics,1816,Success
5268,2024-10-17,1:20:53,775.32,Groceries,Hyderabad,More,Mumbai,ATM,775.32,3,Grocery,2527,Pending
5269,2024-10-17,18:52:23,697.03,Groceries,Chennai,More,Pune,POS,697.03,3,Apparel,3109,Success
5270,2024-10-17,16:46:51,2241.92,Groceries,Chennai,More,Hyderabad,ATM,2241.92,9,Apparel,1740,Failed
5271,2024-10-17,23:20:00,4082.81,Healthcare,Kolkata,D Mart,Pune,ATM,4082.81,1,Furniture,1897,Pending
5272,2024-10-17,9:56:04,2699.37,Healthcare,Bangalore,Croma,Pune,Online,2699.37,17,Retail,1158,Pending
5273,2024-10-17,15:47:52,2251.55,Furniture,Hyderabad,More,Delhi,POS,2251.55,9,Electronics,1163,Success
5274,2024-10-17,2:04:53,1969.56,Furniture,Delhi,Reliance Fresh,Chennai,POS,1969.56,6,Retail,2884,Success
5275,2024-10-17,5:38:48,4012.35,Furniture,Pune,D Mart,Kolkata,POS,4012.35,5,Retail,2095,Pending
5276,2024-10-17,16:17:13,4873.93,Groceries,Chennai,More,Kolkata,POS,4873.93,19,Electronics,2439,Success
5277,2024-10-17,8:05:39,2646.81,Electronics,Pune,More,Mumbai,ATM,2646.81,1,Retail,2343,Failed
5278,2024-10-17,14:40:48,751.52,Furniture,Chennai,Reliance Fresh,Chennai,Online,751.52,15,Grocery,2323,Success
5279,2024-10-17,18:36:38,3639,Clothing,Pune,Reliance Fresh,Hyderabad,Online,3639,12,Furniture,924,Failed
5280,2024-10-17,8:27:37,3769.91,Groceries,Pune,D Mart,Chennai,Online,3769.91,12,Apparel,2014,Success
5281,2024-10-17,18:19:11,4221.32,Electronics,Pune,D Mart,Bangalore,POS,4221.32,12,Apparel,2753,Pending
5282,2024-10-17,15:04:02,1752.18,Furniture,Bangalore,D Mart,Chennai,POS,1752.18,15,Retail,1855,Failed
5283,2024-10-17,21:50:24,2562.74,Groceries,Mumbai,HyperCity,Delhi,Online,2562.74,16,Retail,2348,Success
5284,2024-10-17,20:23:00,2850.39,Groceries,Kolkata,Metro,Kolkata,ATM,2850.39,19,Grocery,2912,Failed
5285,2024-10-17,13:46:58,3063.55,Furniture,Kolkata,HyperCity,Pune,Online,3063.55,14,Grocery,1812,Failed
5286,2024-10-17,10:37:08,3746.47,Clothing,Delhi,D Mart,Chennai,POS,3746.47,3,Electronics,2914,Success
5287,2024-10-17,9:10:49,3701.39,Electronics,Delhi,More,Pune,ATM,3701.39,17,Electronics,3095,Pending
5288,2024-10-17,8:07:05,712.27,Healthcare,Chennai,More,Hyderabad,POS,712.27,17,Grocery,1451,Success
5289,2024-10-17,16:50:23,4186.06,Electronics,Bangalore,Croma,Delhi,ATM,4186.06,20,Apparel,2560,Pending
5290,2024-10-17,23:03:08,2181.41,Electronics,Pune,Big Bazaar,Kolkata,ATM,2181.41,1,Retail,2247,Pending
5291,2024-10-17,3:37:07,1581.99,Healthcare,Hyderabad,Croma,Pune,Online,1581.99,1,Furniture,1406,Success
5292,2024-10-17,20:43:58,1762.56,Groceries,Delhi,Spencer's,Pune,POS,1762.56,12,Furniture,2850,Failed
5293,2024-10-17,14:12:37,4251.68,Healthcare,Kolkata,More,Mumbai,POS,4251.68,2,Electronics,1744,Failed
5294,2024-10-17,15:11:31,1997.73,Groceries,Delhi,D Mart,Chennai,ATM,1997.73,16,Retail,2038,Pending
5295,2024-10-17,5:55:51,3827,Healthcare,Mumbai,Reliance Fresh,Bangalore,ATM,3827,2,Grocery,618,Pending
5296,2024-10-17,17:12:34,4626.86,Healthcare,Hyderabad,Easy Day,Bangalore,POS,4626.86,7,Apparel,1554,Pending
5297,2024-10-17,17:45:28,4364.34,Healthcare,Pune,More,Mumbai,ATM,4364.34,7,Furniture,1895,Failed
5298,2024-10-17,16:04:04,4464.01,Healthcare,Pune,More,Delhi,POS,4464.01,5,Apparel,2011,Pending
5299,2024-10-17,3:57:05,4592.25,Furniture,Mumbai,D Mart,Kolkata,Online,4592.25,13,Apparel,1602,Pending
5300,2024-10-17,8:11:47,4850.31,Groceries,Chennai,More,Bangalore,Online,4850.31,20,Apparel,1947,Pending
5301,2024-10-17,10:30:10,4653.22,Healthcare,Kolkata,Spencer's,Kolkata,Online,4653.22,13,Furniture,1729,Success
5302,2024-10-17,5:37:47,2108.82,Clothing,Kolkata,Easy Day,Kolkata,ATM,2108.82,15,Furniture,1013,Pending
5303,2024-10-17,6:59:47,3780.03,Clothing,Mumbai,More,Bangalore,POS,3780.03,6,Apparel,790,Failed
5304,2024-10-17,22:44:45,659.51,Groceries,Pune,More,Pune,POS,659.51,11,Electronics,1551,Success
5305,2024-10-17,12:05:36,1949.48,Electronics,Bangalore,More,Pune,ATM,1949.48,3,Furniture,2321,Pending
5306,2024-10-17,12:07:33,4786.11,Healthcare,Hyderabad,More,Chennai,ATM,4786.11,19,Electronics,551,Success
5307,2024-10-17,14:57:39,956.4,Healthcare,Mumbai,Spencer's,Delhi,ATM,956.4,15,Retail,832,Failed
5308,2024-10-17,18:06:02,4644.31,Groceries,Bangalore,HyperCity,Mumbai,Online,4644.31,8,Electronics,2789,Pending
5309,2024-10-17,21:15:59,4170,Healthcare,Pune,Metro,Delhi,ATM,4170,6,Furniture,1242,Pending
5310,2024-10-17,4:32:10,3939.2,Groceries,Bangalore,More,Bangalore,POS,3939.2,6,Electronics,2460,Failed
5311,2024-10-17,12:15:20,2898.27,Electronics,Pune,More,Pune,POS,2898.27,6,Grocery,2009,Failed
5312,2024-10-17,9:17:35,3484.39,Furniture,Delhi,Big Bazaar,Mumbai,ATM,3484.39,19,Retail,2826,Success
5313,2024-10-17,19:32:38,1876.14,Clothing,Bangalore,Spencer's,Kolkata,ATM,1876.14,10,Grocery,2442,Success
5314,2024-10-17,4:16:10,4257.95,Groceries,Pune,Spencer's,Bangalore,POS,4257.95,20,Apparel,2944,Pending
5315,2024-10-17,5:11:36,2383.67,Furniture,Chennai,Easy Day,Mumbai,POS,2383.67,19,Retail,2983,Pending
5316,2024-10-17,3:47:15,3291.76,Healthcare,Hyderabad,D Mart,Pune,POS,3291.76,13,Apparel,2652,Failed
5317,2024-10-17,11:35:09,806.67,Groceries,Hyderabad,Metro,Bangalore,Online,806.67,3,Retail,2916,Success
5318,2024-10-17,7:34:17,3716.38,Clothing,Chennai,D Mart,Bangalore,POS,3716.38,13,Grocery,2226,Success
5319,2024-10-17,9:15:16,755.39,Healthcare,Mumbai,More,Hyderabad,Online,755.39,12,Apparel,1391,Pending
5320,2024-10-17,19:26:03,4882.74,Clothing,Bangalore,More,Mumbai,Online,4882.74,9,Electronics,2127,Failed
5321,2024-10-17,18:19:25,831.64,Furniture,Pune,More,Kolkata,Online,831.64,2,Electronics,3162,Pending
5322,2024-10-17,9:40:55,2519.71,Electronics,Chennai,Reliance Fresh,Chennai,Online,2519.71,6,Retail,2854,Success
5323,2024-10-17,12:34:55,1011.26,Clothing,Hyderabad,More,Delhi,ATM,1011.26,7,Furniture,2729,Pending
5324,2024-10-17,22:46:03,598.48,Electronics,Chennai,Metro,Mumbai,ATM,598.48,8,Apparel,1658,Pending
5325,2024-10-17,22:41:37,2265.88,Groceries,Kolkata,More,Delhi,Online,2265.88,7,Grocery,1509,Pending
5326,2024-10-17,8:12:44,1756.56,Healthcare,Delhi,More,Delhi,ATM,1756.56,15,Apparel,2202,Failed
5327,2024-10-17,22:25:47,2392,Furniture,Hyderabad,Croma,Chennai,POS,2392,18,Electronics,2023,Success
5328,2024-10-17,15:31:00,4238.41,Clothing,Mumbai,Spencer's,Hyderabad,POS,4238.41,5,Apparel,3121,Pending
5329,2024-10-17,7:12:17,4896.54,Healthcare,Hyderabad,Metro,Kolkata,Online,4896.54,16,Apparel,1762,Failed
5330,2024-10-17,8:29:17,2643.15,Clothing,Chennai,More,Hyderabad,POS,2643.15,15,Furniture,1733,Failed
5331,2024-10-17,19:51:17,2275.15,Clothing,Bangalore,Spencer's,Pune,ATM,2275.15,19,Grocery,1788,Failed
5332,2024-10-17,19:51:02,1118.96,Healthcare,Delhi,Metro,Chennai,ATM,1118.96,5,Furniture,3148,Pending
5333,2024-10-17,11:00:10,3017.72,Clothing,Mumbai,More,Bangalore,Online,3017.72,6,Furniture,2888,Failed
5334,2024-10-17,8:14:36,4889.12,Electronics,Bangalore,HyperCity,Mumbai,ATM,4889.12,15,Apparel,2099,Pending
5335,2024-10-17,22:30:36,2269.88,Clothing,Kolkata,Reliance Fresh,Bangalore,POS,2269.88,18,Apparel,2870,Pending
5336,2024-10-17,11:10:08,2683.49,Clothing,Chennai,Reliance Fresh,Pune,Online,2683.49,19,Apparel,2050,Pending
5337,2024-10-17,17:14:56,3744.77,Groceries,Delhi,HyperCity,Hyderabad,ATM,3744.77,15,Grocery,2756,Failed
5338,2024-10-17,1:06:48,2689.03,Healthcare,Chennai,More,Pune,POS,2689.03,18,Furniture,3051,Pending
5339,2024-10-17,20:58:06,3514.45,Furniture,Kolkata,Reliance Fresh,Kolkata,Online,3514.45,1,Electronics,2427,Pending
5340,2024-10-17,6:42:57,3663.07,Clothing,Chennai,Spencer's,Bangalore,POS,3663.07,6,Grocery,1526,Success
5341,2024-10-17,9:51:31,2323.63,Clothing,Pune,D Mart,Bangalore,Online,2323.63,18,Apparel,1511,Failed
5342,2024-10-17,17:32:55,3973.55,Clothing,Delhi,More,Delhi,Online,3973.55,10,Retail,2561,Pending
5343,2024-10-17,5:53:53,4363.94,Healthcare,Delhi,Croma,Hyderabad,ATM,4363.94,16,Furniture,2130,Success
5344,2024-10-17,0:01:03,2892.41,Furniture,Kolkata,More,Chennai,POS,2892.41,4,Electronics,1393,Failed
5345,2024-10-17,17:56:09,4271.53,Groceries,Pune,More,Chennai,Online,4271.53,12,Furniture,1649,Success
5346,2024-10-17,1:46:20,3263.37,Furniture,Mumbai,Metro,Pune,ATM,3263.37,11,Electronics,2569,Pending
5347,2024-10-17,1:58:12,4401.78,Electronics,Chennai,D Mart,Mumbai,ATM,4401.78,5,Electronics,769,Failed
5348,2024-10-17,15:32:16,4805.62,Clothing,Bangalore,More,Kolkata,ATM,4805.62,20,Electronics,2211,Pending
5349,2024-10-17,17:55:46,2688.43,Furniture,Pune,More,Bangalore,Online,2688.43,13,Furniture,1691,Success
5350,2024-10-17,5:01:22,1128.08,Electronics,Delhi,Croma,Kolkata,Online,1128.08,3,Grocery,1453,Pending
5351,2024-10-17,0:56:57,863.28,Groceries,Mumbai,D Mart,Mumbai,ATM,863.28,9,Furniture,2128,Pending
5352,2024-10-17,23:22:43,731.73,Healthcare,Bangalore,Reliance Fresh,Kolkata,POS,731.73,11,Electronics,2256,Failed
5353,2024-10-17,3:25:14,3579.98,Electronics,Bangalore,D Mart,Delhi,ATM,3579.98,6,Grocery,2700,Pending
5354,2024-10-17,3:30:52,807.31,Electronics,Kolkata,Spencer's,Hyderabad,ATM,807.31,8,Apparel,2251,Failed
5355,2024-10-17,16:03:33,3110.66,Clothing,Hyderabad,More,Delhi,POS,3110.66,19,Furniture,909,Pending
5356,2024-10-17,1:13:52,544.69,Clothing,Chennai,D Mart,Hyderabad,POS,544.69,7,Grocery,2355,Pending
5357,2024-10-17,18:24:21,4912.23,Furniture,Bangalore,V-Mart,Bangalore,POS,4912.23,14,Grocery,2450,Failed
5358,2024-10-17,7:13:07,981.63,Electronics,Chennai,More,Kolkata,Online,981.63,9,Electronics,3059,Failed
5359,2024-10-17,22:31:43,4321.94,Healthcare,Bangalore,Easy Day,Hyderabad,ATM,4321.94,20,Retail,1980,Pending
5360,2024-10-17,7:54:48,775.78,Furniture,Pune,More,Hyderabad,POS,775.78,15,Furniture,1374,Success
5361,2024-10-17,21:15:31,4881.41,Furniture,Delhi,V-Mart,Bangalore,POS,4881.41,11,Furniture,584,Pending
5362,2024-10-17,22:29:24,4649,Healthcare,Hyderabad,More,Delhi,POS,4649,9,Electronics,2025,Failed
5363,2024-10-17,4:25:17,4585.65,Electronics,Mumbai,More,Kolkata,ATM,4585.65,9,Grocery,2075,Pending
5364,2024-10-17,5:35:01,4679.96,Healthcare,Delhi,Easy Day,Bangalore,ATM,4679.96,8,Furniture,2709,Success
5365,2024-10-17,2:10:13,3150.01,Groceries,Kolkata,More,Delhi,Online,3150.01,2,Grocery,1668,Success
5366,2024-10-17,9:59:16,2035.55,Groceries,Delhi,More,Bangalore,Online,2035.55,7,Apparel,2206,Pending
5367,2024-10-17,19:06:14,1755,Clothing,Bangalore,Reliance Fresh,Kolkata,POS,1755,11,Grocery,954,Success
5368,2024-10-17,5:22:48,2698.5,Groceries,Pune,Easy Day,Pune,POS,2698.5,16,Apparel,3208,Failed
5369,2024-10-17,15:15:25,847.88,Groceries,Pune,More,Delhi,Online,847.88,6,Apparel,1643,Success
5370,2024-10-17,7:49:20,2641.15,Clothing,Pune,More,Hyderabad,ATM,2641.15,10,Grocery,1485,Success
5371,2024-10-17,23:06:41,2417.7,Clothing,Hyderabad,HyperCity,Chennai,POS,2417.7,8,Retail,1505,Success
5372,2024-10-17,2:15:25,4176.68,Electronics,Delhi,Croma,Delhi,ATM,4176.68,12,Electronics,2911,Success
